acao_realizada;caracteristica_acao;n_profissionais_atendidos;descricao_acao;data_acao;data_publicacao;municipio_atendido;user_id
Apoio Tecnico Presencial (ATP);Apoio técnico individualizado na SAAS;3;Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of;28/06/2022;17/08/2022;Reserva do Cabaçal;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientaçõews referente ao sistema SAA e cadsuas.;29/06/2022;17/08/2022;Guarantã do Norte;1
Outras Ações;Outros;0;Composição do Grupo de Trabalho - GT da Agenda Regulatória da Politica de Assistência Social de Mato Grosso - SAAS/SETASC/MT;01/07/2022;17/08/2022;*Não se aplica;1
Apoio Tecnico Não Presencial (ATNP);Normas, orientações técnicas e materiais informativos;0;Relatorio Informativo de Dados - Medidas Socioeducativas de 2014 a 2022 - Demanda SESP;04/07/2022;17/08/2022;*Não se aplica;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientação referente aos sistemas cadsuas e SAA;29/06/2022;17/08/2022;Nortelândia;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientação referente ao sistema SAA - ação de vincular e delegar perfil;30/06/2022;17/08/2022;Glória D'Oeste;1
Apoio Tecnico Presencial (ATP);Apoio técnico individualizado na SAAS;2;Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of;30/06/2022;17/08/2022;Colíder;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientação utilização de recursos da Port. MC 751/2022.;01/07/2022;17/08/2022;Campos de Júlio;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientações Prestação de contas 2021 e Plano de Ação do FEAS 2022.;01/07/2022;17/08/2022;Arenápolis;1
Outras Ações;Manifestação Técnica;0;Manifestação tecnica sobre a falta de advogado no CREAS (denunciarecebida em 2021);14/06/2022;17/08/2022;Poxoréu;1
Outras Ações;Manifestação Técnica;0;Manifestação tecnica nº02/2022 sobre denuncia da coordenadora do cras não ter nivel superior;03/06/2022;17/08/2022;Nova Monte Verde;1
Outras Ações;Outros;0;Orientação tecnica nº04/2022 sobre a atuação do psicologo do Cras sobre atendimento clinico advindo de demandas da justiça;28/06/2022;17/08/2022;União do Sul;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientações Prestação de contas 2021.;05/07/2022;17/08/2022;Luciara;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientações Gestão Finaceira do SUAS.;05/07/2022;17/08/2022;Ponte Branca;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Informações repasses do cof. Estadual.;05/07/2022;17/08/2022;Brasnorte;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Informações sobre gestão financeira.;06/07/2022;17/08/2022;Nova Monte Verde;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientações Prestação de contas 2021.;06/07/2022;17/08/2022;Nobres;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientações sobre CNEAS.;07/07/2022;17/08/2022;Várzea Grande;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientações Gestão Financeira do SUAS.;07/07/2022;17/08/2022;Vila Bela da Santíssima Trindade;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientações Gestão Financeira do SUAS.;07/07/2022;17/08/2022;Juruena;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientação utilização de recursos da Port. MC 751/2022.;07/07/2022;17/08/2022;Rondonópolis;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Acesso ao SIGTV.;07/07/2022;17/08/2022;Alto Paraguai;1
Apoio Tecnico Presencial (ATP);Apoio técnico individualizado no município;15;Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of;07/07/2022;17/08/2022;Cuiabá;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientaçõe quanto as atividades de competencia da VS municipal;08/07/2022;17/08/2022;Peixoto de Azevedo;1
Apoio Tecnico Não Presencial (ATNP);Normas, orientações técnicas e materiais informativos;0;Relatório de dados: Famílias/Pessoas em situação de Pobreza e extrema pobreza em MT e em Cuiabá;08/07/2022;17/08/2022;*Não se aplica;1
Apoio Tecnico Não Presencial (ATNP);Videoconferências e transmissões ao vivo;10;Processo de Implantação e estruturação da VS municipal;08/07/2022;17/08/2022;Colíder;1
Apoio Tecnico Presencial (ATP);Apoio técnico individualizado na SAAS;4;Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of;11/07/2022;17/08/2022;Várzea Grande;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;0;Envio de Caderno de Orientações Técnicas sobre a VS e material de apoio sobre a implantação no município.;11/07/2022;17/08/2022;Colíder;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientação sobre ferramentas informacionais e atribuições da VS municipal.;12/07/2022;17/08/2022;Sapezal;1
Outras Ações;Manifestação Técnica;0;Manif. nº 280 - Plano de ação;08/07/2022;17/08/2022;General Carneiro;1
Outras Ações;Manifestação Técnica;0;Manif. nº 276 - Prestação de contas;08/07/2022;17/08/2022;Novo Mundo;1
Outras Ações;Manifestação Técnica;0;Manif. nº 277- Plano de ação 2022;08/07/2022;17/08/2022;Novo Mundo;1
Outras Ações;Manifestação Técnica;0;Manf. nº 281 - Prestação de contas;15/07/2022;17/08/2022;Poxoréu;1
Outras Ações;Manifestação Técnica;0;Manif. nº 282 - Plano de Ação;15/07/2022;17/08/2022;Poxoréu;1
Outras Ações;Manifestação Técnica;0;Manif. nº 283 - Prestação de Contas;15/07/2022;17/08/2022;Primavera do Leste;1
Outras Ações;Manifestação Técnica;0;Manif. nº 284 - Plano de Ação;15/07/2022;17/08/2022;Primavera do Leste;1
Outras Ações;Supervisão Técnica;17;I Turma da Oficina de Diagnóstico da Supervisão Técnica;12/07/2022;17/08/2022;*Não se aplica;1
Outras Ações;Supervisão Técnica;17;II Turma da Oficina de Diagnóstico da Supervisão Técnica;13/07/2022;17/08/2022;*Não se aplica;1
Outras Ações;Supervisão Técnica;17;III Turma da Oficina de Diagnóstico da Supervisão Técnica;14/07/2022;17/08/2022;*Não se aplica;1
Apoio Tecnico Presencial (ATP);Encontros de apoio técnico;195;Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of;21/07/2022;17/08/2022;**Grupo de municípios;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientações recursos do SUAS.;19/07/2022;17/08/2022;Juruena;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientação gestão orçamentaria de recursos do PAB.;26/07/2022;17/08/2022;Água Boa;1
Apoio Tecnico Presencial (ATP);Apoio técnico individualizado na SAAS;3;Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of;13/07/2022;17/08/2022;Várzea Grande;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientação sobre o Fundo Municipal de Assistência Social.;28/07/2022;17/08/2022;Novo Mundo;1
Outras Ações;Manifestação Técnica;0;Manif. nº 285 - Prestação de contas;22/07/2022;17/08/2022;Dom Aquino;1
Outras Ações;Manifestação Técnica;0;Manif. nº 286 - Plano de ação;22/07/2022;17/08/2022;Dom Aquino;1
Outras Ações;Manifestação Técnica;0;Manif. nº 287 - Prestação de contas;22/07/2022;17/08/2022;Juara;1
Outras Ações;Manifestação Técnica;0;Manif. nº 288 - Plano de ação;22/08/2022;17/08/2022;Juara;1
Outras Ações;Manifestação Técnica;0;Manif. nº 289 - Prestação de contas;22/07/2022;17/08/2022;Nova Mutum;1
Outras Ações;Manifestação Técnica;0;Manif. nº 290 - Plano de ação;22/07/2022;17/08/2022;Nova Mutum;1
Outras Ações;Manifestação Técnica;0;Manif. nº 291 - Prestação de contas;25/07/2022;17/08/2022;Arenápolis;1
Outras Ações;Manifestação Técnica;0;Manif. nº 292 - Plano de ação;25/07/2022;17/08/2022;Arenápolis;1
Outras Ações;Manifestação Técnica;0;Manif. nº 294 - Prestação de contas;27/07/2022;17/08/2022;Nortelândia;1
Outras Ações;Manifestação Técnica;0;Manif. nº 295 - Plano de ação;27/07/2022;17/08/2022;Nortelândia;1
Outras Ações;Manifestação Técnica;0;Manif. nº 296 - Plano de ação;28/07/2022;17/08/2022;São Félix do Araguaia;1
Apoio Tecnico Não Presencial (ATNP);Normas, orientações técnicas e materiais informativos;0;Demanda para AMPARA sobre as unidades do SUAS.;02/08/2022;17/08/2022;*Não se aplica;1
Apoio Tecnico Não Presencial (ATNP);Normas, orientações técnicas e materiais informativos;0;Elaboração de material informativo(slides) população em situação de rua;15/07/2022;17/08/2022;*Não se aplica;1
Apoio Tecnico Presencial (ATP);Apoio técnico individualizado no município;0;Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of;11/07/2022;17/08/2022;Lucas do Rio Verde;1
Apoio Tecnico Presencial (ATP);Apoio técnico individualizado na SAAS;3;Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of;28/07/2022;17/08/2022;Reserva do Cabaçal;1
Apoio Tecnico Não Presencial (ATNP);Instrumentos e ferramentas informacionais do SUAS;0;GEOSUAS - Painel de dados Vulnerabilidade de renda;12/08/2022;17/08/2022;*Não se aplica;1
Apoio Tecnico Não Presencial (ATNP);Instrumentos e ferramentas informacionais do SUAS;0;GEOSUAS - PAINEL DE DADOS: VULNERABILIDADE DE RENDA PER CAPTA;12/07/2022;17/08/2022;***Todos os municípios;1
Apoio Tecnico Não Presencial (ATNP);Videoconferências e transmissões ao vivo;3;Apoio tecnico via videoconferencia sobre plano de educação permanente, feita uma explanação geral sobre a gestão do trabalho e educação permanente.;01/07/2022;17/08/2022;Sinop;1
Apoio Tecnico Presencial (ATP);Apoio técnico individualizado na SAAS;3;Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of;05/07/2022;17/08/2022;Nova Santa Helena;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientação referente ao sistema cadsuas, verificação do cadastro da gestor cad pab, levantamento de divergencias para regularização.;06/07/2022;17/08/2022;Juruena;1
Apoio Tecnico Não Presencial (ATNP);Videoconferências e transmissões ao vivo;1;Orientação sobre o sistema cadsuas - divergencias no cadastro do gestor do cadpab;06/07/2022;17/08/2022;Nova Monte Verde;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientação referente aos sistemas cadsuas e saa, sobre troca de adjunta e informações gerais sobre a politica de assistencia social;06/07/2022;17/08/2022;Ribeirão Cascalheira;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Oreintação referente ao sistema cadsuas e saa, referente a ação de cadastrar o gestor do cad pab;07/07/2022;17/08/2022;Tapurah;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientação referente ao sistema SAA, referente ao gestor do cad unico/cadpab;07/07/2022;17/08/2022;Alto Araguaia;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientação referente ao sistema saa, acesso ao prontuario eletronico;21/07/2022;17/08/2022;Guarantã do Norte;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientação referente ao sistema cadsuas. cadastro de profissional do programa criança feliz.;27/07/2022;17/08/2022;Guiratinga;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientação referente ao sistema cadsuas, quais conselhos devem ser cadastrados no sistema.;28/07/2022;17/08/2022;Rondonópolis;1
Outras Ações;Manifestação Técnica;0;Manf. nº 297 - Plano de ação;03/08/2022;17/08/2022;Nova Lacerda;1
Outras Ações;Manifestação Técnica;0;Manif. nº 298 - Prestação de contas;08/08/2022;17/08/2022;Ribeirão Cascalheira;1
Outras Ações;Manifestação Técnica;0;Manif. nº 299 - Plano de ação;08/08/2022;17/08/2022;Ribeirão Cascalheira;1
Outras Ações;Manifestação Técnica;0;Manif. nº 300 - Plano de ação;08/08/2022;17/08/2022;Vila Rica;1
Apoio Tecnico Não Presencial (ATNP);Normas, orientações técnicas e materiais informativos;0;Elaboração do relatório de atividades e execução finaceira do segundo trimestre de 2022;02/08/2022;17/08/2022;*Não se aplica;1
Apoio Tecnico Não Presencial (ATNP);Videoconferências e transmissões ao vivo;19;Orientações sobre os sistemas de informações do SUAS;08/08/2022;17/08/2022;Luciara;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Gestão financeira - execução de recursos;01/08/2022;17/08/2022;Marcelândia;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Regularização do processo de prestação de contas;03/08/2022;17/08/2022;Luciara;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Gestão financeira - execução de recurso;03/08/2022;17/08/2022;Santo Antônio do Leste;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Gestão financeira - execução de recurso;04/08/2022;17/08/2022;Porto Esperidião;1
Apoio Tecnico Presencial (ATP);Apoio técnico individualizado na SAAS;2;Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of;04/08/2022;17/08/2022;Rondolândia;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Regularização do processo de prestação de contas;05/08/2022;17/08/2022;Ribeirão Cascalheira;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Gestão financeira - execução de recursos;08/08/2022;17/08/2022;Canarana;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Gestão orçamentária do FMAS;08/08/2022;17/08/2022;Paranatinga;1
Apoio Tecnico Não Presencial (ATNP);Videoconferências e transmissões ao vivo;1;Regularização do processo de prestação de contas;09/08/2022;17/08/2022;Luciara;1
Apoio Tecnico Não Presencial (ATNP);Videoconferências e transmissões ao vivo;1;Orientações sobre a elaboração de materiais informativos e formalização da VS local;10/08/2022;17/08/2022;Peixoto de Azevedo;1
Apoio Tecnico Não Presencial (ATNP);E-mails, telefonemas e mensagens;1;Orientações quanto a organização do PMAS e monitoramento das metas do Plano;10/08/2022;17/08/2022;Peixoto de Azevedo;1
Apoio Tecnico Presencial (ATP);Apoio técnico individualizado na SAAS;1;Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of;15/08/2022;17/08/2022;Sapezal;1
Apoio Tecnico Não Presencial (ATNP);Instrumentos e ferramentas informacionais do SUAS;0;Atualização do Painel Power BI - RMA CRAS;31/05/2022;17/08/2022;*Não se aplica;1
Apoio Tecnico Não Presencial (ATNP);Instrumentos e ferramentas informacionais do SUAS;0;Atualização do Painel Power BI - RMA CREAS;31/05/2022;17/08/2022;*Não se aplica;1
